arm,seed,image,niqe,musiq,maniqa,clipiqa,consistency,unique_token_ratio,vlm_grounding_all,vlm_grounding_deep,vlm_quality
margin_s456,0,0801,-9.15039753855901,48.76382827758789,0.2857794165611267,0.49703463912010193,0.7719520330429077,0.4838709677419355,7.0,5.5,7.0
margin_s456,0,0802,-7.534708178024642,33.66484451293945,0.44910019636154175,0.6778368353843689,0.8417562246322632,0.3968253968253968,4.75,1.0,7.0
margin_s456,0,0803,-6.140116360713907,61.126243591308594,0.5691419243812561,0.7679433822631836,0.8397759199142456,0.52,9.5,10.0,8.0
margin_s456,0,0804,-6.041063833191447,52.87985610961914,0.33578208088874817,0.5092835426330566,0.7335984706878662,0.5263157894736842,8.5,9.0,6.0
margin_s456,0,0805,-11.93999638024849,58.619773864746094,0.48189494013786316,0.6357654929161072,0.786323070526123,0.417910447761194,6.25,4.5,8.0
margin_s456,0,0806,-5.466238737779518,53.8847541809082,0.332235723733902,0.572207510471344,0.7472589015960693,0.6538461538461539,8.25,8.0,3.0
margin_s456,0,0807,-6.639720258858608,60.24773406982422,0.4271971583366394,0.7774684429168701,0.7502979040145874,0.6231884057971014,6.75,4.5,2.0
margin_s456,0,0808,-7.9532657924662065,59.97810745239258,0.4332706928253174,0.7371843457221985,0.7263621091842651,0.6363636363636364,8.5,8.0,8.0
margin_s456,0,0809,-8.166393165992421,50.29447937011719,0.3423832654953003,0.35141947865486145,0.7897729873657227,0.6133333333333333,6.75,4.5,7.0
margin_s456,0,0810,-6.893791322221733,56.154117584228516,0.3558957278728485,0.49366146326065063,0.8040794730186462,0.4868421052631579,8.25,8.0,7.0
margin_s456,0,0811,-9.497968869248956,42.54677963256836,0.45289474725723267,0.6453003883361816,0.8527923822402954,0.7230769230769231,7.75,8.0,7.0
margin_s456,0,0812,-11.775904446120384,40.269561767578125,0.44667986035346985,0.5009669065475464,0.7346433401107788,0.47761194029850745,4.5,4.5,2.0
margin_s456,0,0813,-10.281004084639841,35.99882125854492,0.3866284191608429,0.6034404635429382,0.7547606229782104,0.5074626865671642,4.5,4.5,7.0
margin_s456,0,0814,-7.912600654937085,57.20973587036133,0.4214925467967987,0.5051285624504089,0.8243050575256348,0.4520547945205479,8.25,8.0,7.0
margin_s456,0,0815,-4.8489105276418325,62.269962310791016,0.5213478207588196,0.8001222610473633,0.8030033111572266,0.40625,2.75,4.5,5.0
margin_s456,0,0816,-6.040069513652825,67.45381927490234,0.35798370838165283,0.8248859643936157,0.7974456548690796,0.37142857142857144,7.25,5.0,7.0
margin_s456,0,0817,-6.09686961438609,49.678260803222656,0.39069700241088867,0.6896368861198425,0.8261715769767761,0.676923076923077,1.5,1.5,7.0
margin_s456,0,0818,-6.683201201888901,54.48240280151367,0.3962942361831665,0.7389184236526489,0.7676828503608704,0.5657894736842105,6.25,4.5,6.0
margin_s456,0,0819,-10.00243788838867,55.59901428222656,0.41183578968048096,0.38780665397644043,0.6831953525543213,0.6301369863013698,8.75,8.0,5.0
margin_s456,0,0820,-4.521745015151255,57.84919357299805,0.31819644570350647,0.515625536441803,0.7701380252838135,0.5405405405405406,5.25,5.5,2.0
margin_s456,0,0821,-12.660904504596619,22.07623291015625,0.2574806809425354,0.40036994218826294,0.8566429615020752,0.5789473684210527,6.25,8.0,1.0
margin_s456,0,0822,-8.946804680860385,68.18490600585938,0.4346511960029602,0.7615990042686462,0.8045406341552734,0.35384615384615387,5.0,1.0,7.0
margin_s456,0,0823,-16.91455179228863,25.423446655273438,0.46641287207603455,0.50133216381073,0.7640767693519592,0.23529411764705882,7.25,5.0,1.0
margin_s456,0,0824,-7.715513783862522,47.45198440551758,0.4175145924091339,0.5528936386108398,0.8190904855728149,0.7083333333333334,6.5,5.0,3.0
margin_s456,0,0825,-4.558653158266185,56.40599822998047,0.2372455596923828,0.596968948841095,0.759504497051239,0.6153846153846154,8.5,8.5,5.0
margin_s456,0,0826,-5.190987536451095,56.62339401245117,0.3868306577205658,0.7205445766448975,0.747276782989502,0.6341463414634146,8.5,8.5,6.0
