arm,seed,image,niqe,musiq,maniqa,clipiqa,consistency,unique_token_ratio,vlm_grounding_all,vlm_grounding_deep,vlm_quality
ancW20margin,0,0801,-7.693930352655422,54.03012466430664,0.3116205036640167,0.6079509258270264,0.7790011763572693,0.5542168674698795,4.75,4.5,7.0
ancW20margin,0,0802,-6.481962461158029,43.100677490234375,0.5121986865997314,0.7188447117805481,0.8457871079444885,0.4714285714285714,9.0,9.0,8.0
ancW20margin,0,0803,-6.10886421400737,61.02873992919922,0.5850505828857422,0.7732991576194763,0.8557403087615967,0.46153846153846156,9.75,10.0,8.0
ancW20margin,0,0804,-8.512545324071054,49.85334396362305,0.376766175031662,0.4008817672729492,0.7301065921783447,0.5405405405405406,8.75,9.5,7.0
ancW20margin,0,0805,-14.177871738783853,57.00779342651367,0.49580296874046326,0.6403114199638367,0.7906902432441711,0.4117647058823529,7.25,10.0,8.0
ancW20margin,0,0806,-5.3580552606136,49.73039627075195,0.339352548122406,0.6648119688034058,0.757248044013977,0.5443037974683544,8.5,8.5,6.0
ancW20margin,0,0807,-7.373313502231277,56.361846923828125,0.4417170286178589,0.6958326697349548,0.7996504306793213,0.6103896103896104,6.75,5.0,2.0
ancW20margin,0,0808,-7.795545680484992,54.95845413208008,0.4219972789287567,0.7212343811988831,0.7256927490234375,0.7432432432432432,8.25,8.0,7.0
ancW20margin,0,0809,-8.046347571916582,50.816688537597656,0.38393768668174744,0.43174752593040466,0.8003395795822144,0.4177215189873418,5.25,5.5,7.0
ancW20margin,0,0810,-6.218903171908685,55.954246520996094,0.3516065776348114,0.5066391825675964,0.8031253814697266,0.379746835443038,8.5,7.0,7.0
ancW20margin,0,0811,-16.831252635900594,46.29117202758789,0.37961500883102417,0.5499691367149353,0.8251771926879883,0.6986301369863014,8.5,8.5,8.0
ancW20margin,0,0812,-5.686242057927937,46.657596588134766,0.3195433020591736,0.492782324552536,0.7096644639968872,0.5263157894736842,5.0,4.5,3.0
ancW20margin,0,0813,-6.778455164972109,40.9718017578125,0.3744834065437317,0.5637361407279968,0.7336865067481995,0.803030303030303,3.25,2.0,5.0
ancW20margin,0,0814,-6.4024726076446505,60.21023178100586,0.4016752541065216,0.40581655502319336,0.8634580969810486,0.39759036144578314,8.25,7.5,7.0
ancW20margin,0,0815,-5.765868212770483,59.53676986694336,0.5043103098869324,0.7732486128807068,0.8125524520874023,0.4166666666666667,6.5,4.5,3.0
ancW20margin,0,0816,-5.781189639747715,66.62003326416016,0.35155659914016724,0.7983995676040649,0.7924044132232666,0.49295774647887325,8.5,8.0,7.0
ancW20margin,0,0817,-8.529894343214295,43.3725471496582,0.35491591691970825,0.6391127705574036,0.8250221014022827,0.6818181818181818,3.25,1.5,3.0
ancW20margin,0,0818,-6.934610290664716,56.25929260253906,0.45430421829223633,0.668857753276825,0.7700119614601135,0.6818181818181818,8.0,8.5,5.0
ancW20margin,0,0819,-13.544681854394785,56.32936096191406,0.40999993681907654,0.3445926904678345,0.6817367672920227,0.5116279069767442,9.0,8.5,8.0
ancW20margin,0,0820,-4.892094460596543,57.55549240112305,0.34675100445747375,0.5859084725379944,0.7756346464157104,0.4266666666666667,4.75,1.5,3.0
ancW20margin,0,0821,-19.413385767339584,22.57122039794922,0.304168164730072,0.379155695438385,0.8442776203155518,0.5487804878048781,3.25,4.5,1.0
ancW20margin,0,0822,-6.54720389972752,58.68251037597656,0.4369402527809143,0.785295307636261,0.7444224953651428,0.6307692307692307,7.0,5.0,5.0
ancW20margin,0,0823,-10.233802104097062,44.2350959777832,0.47847041487693787,0.6961631178855896,0.7423264980316162,0.6323529411764706,6.25,4.5,1.0
ancW20margin,0,0824,-6.56676030561382,53.99737548828125,0.4411565661430359,0.804058849811554,0.7841992378234863,0.7464788732394366,6.5,4.5,8.0
ancW20margin,0,0825,-4.491173219837404,47.81937026977539,0.18940147757530212,0.4793780446052551,0.7614659070968628,0.5373134328358209,6.75,5.0,2.0
ancW20margin,0,0826,-5.215185309187914,60.260765075683594,0.36582860350608826,0.7736056447029114,0.7627878189086914,0.5974025974025974,7.0,5.0,3.0
ancW20margin,0,0827,-11.173303557177286,41.15009307861328,0.4383295476436615,0.37592649459838867,0.7938235402107239,0.6714285714285714,8.0,8.0,8.0
ancW20margin,0,0828,-5.350893626677193,51.69007873535156,0.3758641183376312,0.48546868562698364,0.818916916847229,0.6875,9.0,9.5,6.0
ancW20margin,0,0829,-5.15442843043192,55.12171173095703,0.4905344247817993,0.6283997893333435,0.7872400283813477,0.4307692307692308,5.0,4.5,7.0
ancW20margin,0,0830,-5.955012399469248,50.31398010253906,0.39291030168533325,0.7113248109817505,0.7435823678970337,0.631578947368421,3.75,1.5,3.0
