arm,seed,image,niqe,musiq,maniqa,clipiqa,consistency,unique_token_ratio
A7_stable,123,0801,-4.794299989476442,55.22710418701172,0.3049795627593994,0.6648568511009216,0.7785452604293823,0.46
A7_stable,123,0802,-6.277347685888603,50.13001251220703,0.5371626615524292,0.7362317442893982,0.8388035893440247,0.5641025641025641
A7_stable,123,0803,-5.735734616251468,61.056640625,0.5892205238342285,0.7829894423484802,0.8551236391067505,0.42391304347826086
A7_stable,123,0804,-5.662969613064892,54.22427749633789,0.344948947429657,0.45924708247184753,0.7294628620147705,0.4888888888888889
A7_stable,123,0805,-13.410316220300702,59.57275390625,0.5151069760322571,0.6624737977981567,0.7805975079536438,0.6721311475409836
A7_stable,123,0806,-6.212677207139483,50.323490142822266,0.2751066982746124,0.4204494059085846,0.7348366975784302,0.8181818181818182
A7_stable,123,0807,-7.460994382919819,54.37798309326172,0.4158085286617279,0.748080849647522,0.7796099185943604,0.4725274725274725
A7_stable,123,0808,-7.517561296851223,54.01717758178711,0.3862554728984833,0.6823301911354065,0.6848235130310059,0.6904761904761905
A7_stable,123,0809,-8.190136413171443,50.628929138183594,0.38547223806381226,0.34336838126182556,0.802297830581665,0.5076923076923077
A7_stable,123,0810,-6.393852379376661,56.12148666381836,0.34438708424568176,0.4904734790325165,0.8081626892089844,0.59375
A7_stable,123,0811,-13.429261176556224,45.514217376708984,0.3704286813735962,0.4986320436000824,0.844470202922821,0.7916666666666666
A7_stable,123,0812,-9.142725718396884,44.88623809814453,0.3514934778213501,0.4931607246398926,0.7104430198669434,0.48484848484848486
A7_stable,123,0813,-5.046109286916127,35.52846908569336,0.40953630208969116,0.429213285446167,0.7322915196418762,0.7971014492753623
A7_stable,123,0814,-7.696949210491255,62.3433723449707,0.4146316349506378,0.45070216059684753,0.8148893117904663,0.5365853658536586
A7_stable,123,0815,-4.593816833658843,65.14558410644531,0.5510920882225037,0.6841262578964233,0.8149796724319458,0.5555555555555556
A7_stable,123,0816,-5.272319100704176,66.88485717773438,0.37107011675834656,0.8398334383964539,0.7781329154968262,0.75
A7_stable,123,0817,-5.999094368929241,43.78247833251953,0.3623758554458618,0.7441352009773254,0.8258250951766968,0.647887323943662
A7_stable,123,0818,-5.6738768813216005,55.59577941894531,0.4037030041217804,0.7377564311027527,0.7651703953742981,0.5925925925925926
A7_stable,123,0819,-10.694559425640952,56.002227783203125,0.3970724046230316,0.34801679849624634,0.6876794099807739,0.5445544554455446
A7_stable,123,0820,-5.40045415776128,56.35893630981445,0.3546069860458374,0.6778554320335388,0.7563836574554443,0.5604395604395604
A7_stable,123,0821,-17.55444307293734,22.4288272857666,0.33141177892684937,0.3994188606739044,0.8330408334732056,0.5957446808510638
A7_stable,123,0822,-8.598789145880248,66.77764892578125,0.4274337887763977,0.7090897560119629,0.8103950023651123,0.618421052631579
A7_stable,123,0823,-12.20618404672175,31.81279945373535,0.45746076107025146,0.6863021850585938,0.7496115565299988,0.7931034482758621
A7_stable,123,0824,-5.4663022605883524,52.68299865722656,0.42430299520492554,0.727078378200531,0.8108514547348022,0.7857142857142857
A7_stable,123,0825,-5.1159527434633,51.94047546386719,0.2783846855163574,0.585564911365509,0.7711681127548218,0.6
A7_stable,123,0826,-6.956041657366125,61.000831604003906,0.3266694247722626,0.7007779479026794,0.7593907117843628,0.53125
A7_stable,123,0827,-5.752582095328671,50.51477813720703,0.3801128566265106,0.4586760103702545,0.79443359375,0.6883116883116883
A7_stable,123,0828,-5.766149414189479,55.37109375,0.2942692041397095,0.40560516715049744,0.8215218782424927,0.6388888888888888
A7_stable,123,0829,-5.13975766182344,56.9478645324707,0.45999953150749207,0.6241084933280945,0.7886966466903687,0.627906976744186
A7_stable,123,0830,-5.967190201015518,48.56769943237305,0.3504897654056549,0.6675936579704285,0.7365946769714355,0.573170731707317
A7_stable,123,0831,-6.782907822099642,58.684932708740234,0.42434161901474,0.46436807513237,0.7794554233551025,0.7012987012987013
A7_stable,123,0832,-7.9936367564686055,49.938480377197266,0.40997442603111267,0.4194471538066864,0.7096899747848511,0.6941176470588235
A7_stable,123,0833,-17.25527570716201,22.757020950317383,0.42936450242996216,0.5099105834960938,0.7635306119918823,0.7469879518072289
A7_stable,123,0834,-4.519695113392918,52.09158706665039,0.3781919479370117,0.5450372695922852,0.7280992865562439,0.6341463414634146
A7_stable,123,0835,-6.031547097338809,62.063602447509766,0.41939347982406616,0.47866401076316833,0.833940863609314,0.647887323943662
A7_stable,123,0836,-6.397003643896438,54.53866958618164,0.4207887053489685,0.6249244809150696,0.7881568074226379,0.7530864197530864
A7_stable,123,0837,-6.789120106073892,55.215057373046875,0.33100172877311707,0.8103664517402649,0.7860298156738281,0.6627906976744186
A7_stable,123,0838,-6.588156716537411,62.362098693847656,0.38618308305740356,0.6080366373062134,0.7781418561935425,0.391304347826087
A7_stable,123,0839,-4.788728815412726,48.364234924316406,0.3597816228866577,0.5584622025489807,0.8420932292938232,0.4647887323943662
A7_stable,123,0840,-5.348052597016982,57.95845413208008,0.41809284687042236,0.5771178007125854,0.8643687963485718,0.5061728395061729
A7_stable,123,0841,-5.264482547516751,62.53630447387695,0.39864400029182434,0.7423948645591736,0.8126140832901001,0.7183098591549296
A7_stable,123,0842,-12.012623049332365,55.95095443725586,0.5236707329750061,0.7274149060249329,0.7404681444168091,0.7666666666666667
A7_stable,123,0843,-9.220331183918644,56.16435241699219,0.4077228307723999,0.6653854846954346,0.8360165357589722,0.574468085106383
A7_stable,123,0844,-15.76406204126878,25.910110473632812,0.4792015850543976,0.6445927023887634,0.8197454214096069,0.6024096385542169
A7_stable,123,0845,-23.29741200331744,22.411706924438477,0.43128639459609985,0.5034396052360535,0.8204541206359863,0.64
A7_stable,123,0846,-18.31370025043039,38.819576263427734,0.49567097425460815,0.6952020525932312,0.8276950716972351,0.6413043478260869
A7_stable,123,0847,-8.62682955934209,18.18067169189453,0.35711830854415894,0.45773324370384216,0.7752219438552856,0.7176470588235294
A7_stable,123,0848,-8.250036656455046,47.02470397949219,0.36702796816825867,0.4791301190853119,0.7860996723175049,0.6976744186046512
A7_stable,123,0849,-17.436742013009543,34.918190002441406,0.3110956847667694,0.4442300796508789,0.8674010634422302,0.8076923076923077
A7_stable,123,0850,-15.957501073755534,27.637907028198242,0.47809869050979614,0.5528141856193542,0.7026740908622742,0.8947368421052632
A7_stable,123,0851,-8.686031881455392,57.44596862792969,0.37328171730041504,0.369159072637558,0.8203074932098389,0.4387755102040816
A7_stable,123,0852,-6.324952935737107,48.97615432739258,0.31658095121383667,0.24435415863990784,0.8359142541885376,0.6835443037974683
A7_stable,123,0853,-6.226306772074458,49.596012115478516,0.44264593720436096,0.5018904209136963,0.8204030990600586,0.5526315789473685
A7_stable,123,0854,-6.002797663613007,63.63351058959961,0.43367934226989746,0.850500226020813,0.8019534349441528,0.6805555555555556
A7_stable,123,0855,-7.535478998673661,55.787322998046875,0.36598488688468933,0.4839012622833252,0.7895290851593018,0.4666666666666667
A7_stable,123,0856,-4.84037447091494,67.2872314453125,0.3717212677001953,0.6317617297172546,0.84868323802948,0.6436781609195402
A7_stable,123,0857,-10.90568235615035,36.8798713684082,0.40563464164733887,0.6361512541770935,0.8304017782211304,0.6153846153846154
A7_stable,123,0858,-7.106290254543269,55.66651153564453,0.48878711462020874,0.8633443713188171,0.8492748737335205,0.5733333333333334
A7_stable,123,0859,-5.028240378123067,55.70869827270508,0.4788764715194702,0.628894031047821,0.7902394533157349,0.6
A7_stable,123,0860,-9.114780609376686,43.80316925048828,0.39455682039260864,0.48640647530555725,0.7458658814430237,0.6144578313253012
A7_stable,123,0861,-4.777527514735954,67.97099304199219,0.350696325302124,0.5420123934745789,0.8247056007385254,0.7272727272727273
A7_stable,123,0862,-7.099994605175628,64.71772003173828,0.40115541219711304,0.7014153599739075,0.784633219242096,0.484375
A7_stable,123,0863,-8.79996578622796,61.86247634887695,0.4568908214569092,0.6751577258110046,0.7450683116912842,0.5348837209302325
A7_stable,123,0864,-6.089836213542292,56.58502960205078,0.40366578102111816,0.6436828970909119,0.8029724359512329,0.6533333333333333
A7_stable,123,0865,-5.555437312871365,65.25170135498047,0.4044957756996155,0.8248176574707031,0.7283931970596313,0.5735294117647058
A7_stable,123,0866,-8.158179203689519,55.73558807373047,0.44376280903816223,0.6313950419425964,0.7601234912872314,0.6296296296296297
A7_stable,123,0867,-6.369719982673883,49.688987731933594,0.2555735111236572,0.2896411120891571,0.8800832033157349,0.6588235294117647
A7_stable,123,0868,-7.030082078691764,62.88768005371094,0.4201052784919739,0.821384608745575,0.758073091506958,0.5161290322580645
A7_stable,123,0869,-8.301739986019294,57.638572692871094,0.3633662462234497,0.6109010577201843,0.8213787078857422,0.7241379310344828
A7_stable,123,0870,-4.189512230230192,57.47787094116211,0.3566852807998657,0.4979380667209625,0.8018020391464233,0.725
A7_stable,123,0871,-8.68206277219383,54.521522521972656,0.4848349392414093,0.652204692363739,0.825603723526001,0.6477272727272727
A7_stable,123,0872,-5.384087736179571,65.84235382080078,0.37764474749565125,0.5232230424880981,0.7935578227043152,0.6197183098591549
A7_stable,123,0873,-13.952955259813152,41.59312438964844,0.4338463842868805,0.5839018225669861,0.7450617551803589,0.7012987012987013
A7_stable,123,0874,-19.00397228219756,22.526275634765625,0.4299342930316925,0.4497915804386139,0.7499445676803589,0.5507246376811594
A7_stable,123,0875,-9.415824113577168,57.23945236206055,0.40065959095954895,0.6802666187286377,0.8332022428512573,0.7951807228915663
A7_stable,123,0876,-5.439448429265084,68.12301635742188,0.37019234895706177,0.8308278918266296,0.8372631669044495,0.6527777777777778
A7_stable,123,0877,-5.187303251006028,52.98234558105469,0.5567231178283691,0.6190146803855896,0.8956220746040344,0.5517241379310345
A7_stable,123,0878,-5.883209323588836,41.72614669799805,0.3315374553203583,0.5120831727981567,0.809563159942627,0.6875
A7_stable,123,0879,-4.607040040490348,68.83869934082031,0.4227129817008972,0.6797688007354736,0.7205140590667725,0.6486486486486487
A7_stable,123,0880,-5.947872945871412,67.90193939208984,0.40669190883636475,0.796769380569458,0.7862213850021362,0.6379310344827587
A7_stable,123,0881,-7.533732771112918,52.816558837890625,0.4146503508090973,0.8194354176521301,0.8142601251602173,0.5909090909090909
A7_stable,123,0882,-10.736429663567932,27.502735137939453,0.40345335006713867,0.6159145832061768,0.771591067314148,0.6923076923076923
A7_stable,123,0883,-4.697529023792686,58.968326568603516,0.360135555267334,0.6274502873420715,0.7259920239448547,0.6022727272727273
A7_stable,123,0884,-6.3555362730968135,64.49409484863281,0.43092960119247437,0.680675745010376,0.75950688123703,0.6363636363636364
A7_stable,123,0885,-7.607172754102227,53.53253936767578,0.41063520312309265,0.6386625170707703,0.8376374244689941,0.603448275862069
A7_stable,123,0886,-6.517670142564726,69.1300048828125,0.5608344078063965,0.8068943023681641,0.8066518902778625,0.5
A7_stable,123,0887,-5.8669052260678045,55.01443099975586,0.3870559632778168,0.7359983325004578,0.7759664058685303,0.5357142857142857
A7_stable,123,0888,-16.21316210976908,39.36771011352539,0.40019506216049194,0.7235297560691833,0.776618480682373,0.7560975609756098
A7_stable,123,0889,-6.991307600873295,52.11894226074219,0.47530385851860046,0.5613110661506653,0.7976093292236328,0.8024691358024691
A7_stable,123,0890,-3.4649577749439207,56.62877655029297,0.34003135561943054,0.6745119690895081,0.7726390361785889,0.725
A7_stable,123,0891,-9.856992610536974,23.260257720947266,0.4412156343460083,0.6035212278366089,0.6679194569587708,0.8266666666666667
A7_stable,123,0892,-11.76784750793937,22.015689849853516,0.4122511148452759,0.4569341838359833,0.8420829772949219,0.7058823529411765
A7_stable,123,0893,-18.834225635305607,20.95240592956543,0.3954959511756897,0.46026167273521423,0.7955577969551086,0.7857142857142857
A7_stable,123,0894,-10.333976187842953,49.10661315917969,0.40873825550079346,0.41938716173171997,0.807807445526123,0.5806451612903226
A7_stable,123,0895,-7.811678116149737,67.97380828857422,0.475068062543869,0.8683261871337891,0.7891179323196411,0.6923076923076923
A7_stable,123,0896,-11.837041722828738,50.577537536621094,0.39929965138435364,0.6103900074958801,0.8070369958877563,0.7088607594936709
A7_stable,123,0897,-5.222730714414998,44.8154411315918,0.3015277087688446,0.5000107884407043,0.8253801465034485,0.6511627906976745
A7_stable,123,0898,-5.8577727426717106,57.05530548095703,0.4587678015232086,0.8032341003417969,0.8417263031005859,0.4777777777777778
A7_stable,123,0899,-5.915127514101818,65.31013488769531,0.575035572052002,0.7460523843765259,0.9043318629264832,0.4888888888888889
A7_stable,123,0900,-15.146365536565234,26.563400268554688,0.40801167488098145,0.3581215441226959,0.8001701235771179,0.7126436781609196
