arm,seed,image,niqe,musiq,maniqa,clipiqa,consistency,unique_token_ratio
w4v2_stable,123,0855,-7.4886652207347675,57.6009521484375,0.38713139295578003,0.4797656536102295,0.7991809844970703,0.5540540540540541
w4v2_stable,123,0856,-4.824162606063417,66.59427642822266,0.3898161053657532,0.5468086004257202,0.8286331295967102,0.696969696969697
w4v2_stable,123,0857,-8.957245933947418,49.901039123535156,0.4592382311820984,0.6362923383712769,0.8584197759628296,0.647887323943662
w4v2_stable,123,0858,-6.65428820653874,51.33592224121094,0.4771353304386139,0.7209966778755188,0.8303408026695251,0.6
w4v2_stable,123,0859,-5.838540011224865,53.637638092041016,0.4733751714229584,0.7207328081130981,0.7717642188072205,0.6338028169014085
w4v2_stable,123,0860,-8.814343910234788,46.34229278564453,0.4163185954093933,0.5712692141532898,0.7365024089813232,0.696969696969697
w4v2_stable,123,0861,-4.7571804622559055,70.83805847167969,0.35489627718925476,0.5396240949630737,0.8161681890487671,0.75
w4v2_stable,123,0862,-8.562358169796456,62.09090805053711,0.3974549174308777,0.69025719165802,0.7986749410629272,0.5138888888888888
w4v2_stable,123,0863,-11.04446052569669,63.811309814453125,0.4479227364063263,0.8079695105552673,0.7366500496864319,0.4666666666666667
w4v2_stable,123,0864,-4.457172637468706,58.85638427734375,0.40499141812324524,0.770538330078125,0.808951735496521,0.6197183098591549
w4v2_stable,123,0865,-5.557237397395491,66.67050170898438,0.39836159348487854,0.8133945465087891,0.7297848463058472,0.6349206349206349
w4v2_stable,123,0866,-11.420933554228148,51.77255630493164,0.42879337072372437,0.575559139251709,0.7877908945083618,0.676923076923077
w4v2_stable,123,0867,-5.359889276163689,47.07819366455078,0.2699454724788666,0.3208206295967102,0.855019211769104,0.6363636363636364
w4v2_stable,123,0868,-5.857971131579322,57.2224006652832,0.3742358088493347,0.6495929956436157,0.7710095643997192,0.6875
w4v2_stable,123,0869,-8.458000060371184,52.58424758911133,0.33392566442489624,0.43553754687309265,0.8300056457519531,0.45588235294117646
w4v2_stable,123,0870,-3.8122507837206916,62.98175048828125,0.3614151179790497,0.7397457957267761,0.7959825396537781,0.5882352941176471
w4v2_stable,123,0871,-10.790772628484309,54.124473571777344,0.4684184491634369,0.7593384385108948,0.8356857299804688,0.7272727272727273
w4v2_stable,123,0872,-5.720255528668055,65.28510284423828,0.3850967586040497,0.7527815699577332,0.7878479957580566,0.578125
w4v2_stable,123,0873,-8.78191105911434,54.24834442138672,0.4460892379283905,0.5081657767295837,0.79639732837677,0.6417910447761194
w4v2_stable,123,0874,-15.393871376602814,22.852275848388672,0.4280683994293213,0.4999721646308899,0.746549129486084,0.7301587301587301
w4v2_stable,123,0875,-7.802894134482931,59.07390213012695,0.42098984122276306,0.7541219592094421,0.8160905838012695,0.7910447761194029
w4v2_stable,123,0876,-5.405538506419476,66.50733947753906,0.38029396533966064,0.8349170088768005,0.8508058786392212,0.5857142857142857
w4v2_stable,123,0877,-5.2797313339077405,52.50072479248047,0.5387874245643616,0.5990610122680664,0.8886020183563232,0.4925373134328358
w4v2_stable,123,0878,-5.101637420552823,38.92658233642578,0.35327017307281494,0.46711745858192444,0.7959640622138977,0.6984126984126984
w4v2_stable,123,0879,-3.4542967362312624,69.25521087646484,0.36264434456825256,0.674855649471283,0.7296121716499329,0.6666666666666666
w4v2_stable,123,0880,-7.146634795778098,68.30331420898438,0.4247221052646637,0.8469721078872681,0.7935827374458313,0.4307692307692308
w4v2_stable,123,0881,-8.105376052007417,54.803749084472656,0.3871441185474396,0.8089039921760559,0.7981637716293335,0.5362318840579711
w4v2_stable,123,0882,-15.59703059353322,29.593067169189453,0.405618816614151,0.6373922228813171,0.7710232734680176,0.625
w4v2_stable,123,0883,-5.757652956575543,64.60407257080078,0.4315524399280548,0.8052603006362915,0.7458102703094482,0.6470588235294118
w4v2_stable,123,0884,-5.358439566733758,62.31151580810547,0.4483073651790619,0.7829315066337585,0.750274658203125,0.6666666666666666
w4v2_stable,123,0885,-8.248514715133286,45.98637771606445,0.39216649532318115,0.5200249552726746,0.842391312122345,0.38028169014084506
