arm,seed,image,niqe,musiq,maniqa,clipiqa,consistency,unique_token_ratio,vlm_grounding_all,vlm_grounding_deep,vlm_quality
C0_control_n100,0,0861,-5.184392533696781,60.4080810546875,0.3175896406173706,0.5426676869392395,0.8122906684875488,0.6521739130434783,8.0,8.0,2.0
C0_control_n100,0,0862,-8.075433336205919,62.89033126831055,0.3847508728504181,0.6220118403434753,0.8015269041061401,0.5714285714285714,8.25,8.0,8.0
C0_control_n100,0,0863,-10.949404391494271,63.81353759765625,0.4620125889778137,0.6522067785263062,0.7367361783981323,0.5797101449275363,7.0,9.0,8.0
C0_control_n100,0,0864,-4.603639816887859,57.08066940307617,0.4305892884731293,0.6878573298454285,0.8139362335205078,0.6486486486486487,9.0,9.0,7.0
C0_control_n100,0,0865,-5.67654972838117,65.54220581054688,0.3961213529109955,0.8420554399490356,0.7252472639083862,0.725,9.0,9.0,5.0
C0_control_n100,0,0866,-8.065521919125864,58.91555404663086,0.4414098858833313,0.7338531017303467,0.7693547010421753,0.5444444444444444,3.0,5.0,6.0
C0_control_n100,0,0867,-5.210761871295334,42.940185546875,0.26561859250068665,0.4046669006347656,0.8036245107650757,0.6944444444444444,8.5,9.0,2.0
C0_control_n100,0,0868,-5.6502891796397074,61.07577133178711,0.39815711975097656,0.6668657660484314,0.7848355174064636,0.5408163265306123,6.75,9.0,2.0
C0_control_n100,0,0869,-9.357831579133581,54.850067138671875,0.3173489272594452,0.5506733655929565,0.827285885810852,0.7368421052631579,4.5,4.5,8.0
C0_control_n100,0,0870,-4.240993445008525,57.73344421386719,0.3714123070240021,0.44702884554862976,0.8105181455612183,0.5393258426966292,6.75,9.0,8.0
C0_control_n100,0,0871,-9.704621552461496,48.785823822021484,0.47176215052604675,0.6462947726249695,0.824930727481842,0.6461538461538462,8.0,8.0,7.0
C0_control_n100,0,0872,-5.926162238377113,66.74407196044922,0.3744044601917267,0.7834887504577637,0.7661758065223694,0.6440677966101694,6.5,5.0,6.0
C0_control_n100,0,0873,-10.194665856073733,30.41032600402832,0.4174922704696655,0.6326144933700562,0.7667485475540161,0.7534246575342466,8.0,8.0,8.0
C0_control_n100,0,0874,-18.490892870068656,22.753482818603516,0.4269288182258606,0.46876412630081177,0.7469981908798218,0.527027027027027,1.25,1.0,1.0
C0_control_n100,0,0875,-7.9298026065967075,58.084197998046875,0.41787460446357727,0.7225763201713562,0.8361297845840454,0.7792207792207793,8.25,8.5,8.0
C0_control_n100,0,0876,-5.070069425740242,67.81116485595703,0.39091822504997253,0.8230072259902954,0.8363783359527588,0.6447368421052632,7.25,10.0,8.0
C0_control_n100,0,0877,-5.554183363057003,50.27235412597656,0.5445026755332947,0.5888853073120117,0.8829871416091919,0.5569620253164557,8.5,9.0,7.0
C0_control_n100,0,0878,-5.997197983103066,40.26125717163086,0.32916566729545593,0.35783204436302185,0.8009240627288818,0.7777777777777778,6.25,8.0,7.0
C0_control_n100,0,0879,-4.480463758634106,64.900634765625,0.36214470863342285,0.7642339468002319,0.7250954508781433,0.6388888888888888,8.75,9.5,7.0
C0_control_n100,0,0880,-6.923964794489211,66.76693725585938,0.43621405959129333,0.7637822031974792,0.778639554977417,0.352112676056338,9.5,9.0,7.0
C0_control_n100,0,0881,-7.671252333710157,54.1019401550293,0.42291954159736633,0.8070297241210938,0.8252044916152954,0.7285714285714285,8.0,8.0,3.0
C0_control_n100,0,0882,-16.000429716507583,25.797306060791016,0.4037218987941742,0.5863032341003418,0.7647377252578735,0.5068493150684932,5.0,1.0,1.0
C0_control_n100,0,0883,-4.154396660974147,61.07511901855469,0.4394758343696594,0.6272282004356384,0.7310053706169128,0.5740740740740741,8.5,9.0,7.0
C0_control_n100,0,0884,-6.4656601806333045,63.42962646484375,0.4631653428077698,0.7595400810241699,0.7675191164016724,0.6329113924050633,8.0,8.0,7.0
C0_control_n100,0,0885,-8.106616946768801,49.889862060546875,0.41032731533050537,0.5742810368537903,0.8628882169723511,0.4888888888888889,8.5,9.0,8.0
C0_control_n100,0,0886,-11.291197203345428,70.08872985839844,0.4984395205974579,0.7854232788085938,0.7921690940856934,0.43023255813953487,4.75,1.0,8.0
C0_control_n100,0,0887,-6.71179475874814,49.7442741394043,0.38718482851982117,0.732891321182251,0.7778316736221313,0.5964912280701754,7.25,6.5,7.0
C0_control_n100,0,0888,-14.782537327450836,38.387210845947266,0.3756384253501892,0.6365544199943542,0.7625353336334229,0.7142857142857143,4.25,3.5,3.0
C0_control_n100,0,0889,-9.733146432069727,53.38944625854492,0.4785342216491699,0.521479070186615,0.77489173412323,0.7183098591549296,6.5,5.0,3.0
C0_control_n100,0,0890,-3.948801566448242,48.85017776489258,0.2693159580230713,0.7141007781028748,0.7641831636428833,0.5783132530120482,8.25,8.5,5.0
C0_control_n100,0,0891,-10.514794938615688,38.81465530395508,0.45352885127067566,0.6153596043586731,0.6813637018203735,0.726027397260274,4.5,1.0,2.0
C0_control_n100,0,0892,-11.05398902937072,45.57308578491211,0.43020865321159363,0.6625239253044128,0.8403289914131165,0.5789473684210527,6.5,4.5,5.0
C0_control_n100,0,0893,-17.851288552027068,20.88508415222168,0.3975868821144104,0.44314342737197876,0.7899725437164307,0.6666666666666666,1.0,1.0,1.0
C0_control_n100,0,0894,-10.257961860881045,51.41778564453125,0.4187079668045044,0.39151301980018616,0.7856831550598145,0.6285714285714286,8.0,8.0,7.0
C0_control_n100,0,0895,-8.689243538344844,66.9234390258789,0.47330209612846375,0.8716349005699158,0.742852509021759,0.5425531914893617,8.25,8.5,8.0
C0_control_n100,0,0896,-11.629883927936321,50.9166145324707,0.4021298289299011,0.5834370851516724,0.8103824853897095,0.5529411764705883,9.0,9.5,3.0
C0_control_n100,0,0897,-6.341389570786809,33.514549255371094,0.30674639344215393,0.33594900369644165,0.8202610611915588,0.7246376811594203,6.75,4.5,7.0
C0_control_n100,0,0898,-7.36160388156843,48.212547302246094,0.48116034269332886,0.8064435124397278,0.8656238317489624,0.4307692307692308,4.5,1.0,8.0
C0_control_n100,0,0899,-5.2871215813102905,64.37552642822266,0.5914636254310608,0.7302770614624023,0.9091150760650635,0.4625,7.75,10.0,8.0
C0_control_n100,0,0900,-8.091535901491596,58.852394104003906,0.43030238151550293,0.5260109901428223,0.8007628917694092,0.75,6.75,8.0,7.0
