arm,seed,image,niqe,musiq,maniqa,clipiqa,consistency,unique_token_ratio
A0_full,0,0801,-32.78289772381265,37.27863693237305,0.42886874079704285,0.493578165769577,0.7245930433273315,0.0
A0_full,0,0802,-31.646948992063145,19.894853591918945,0.476879745721817,0.6386763453483582,0.8089814186096191,0.0
A0_full,0,0803,-31.355631655866883,24.57221031188965,0.48471391201019287,0.654277503490448,0.8057596683502197,0.0
A0_full,0,0804,-33.09353199308326,25.023052215576172,0.43337902426719666,0.40561649203300476,0.6579620838165283,0.0
A0_full,0,0805,-32.55341221005044,25.339021682739258,0.4524308145046234,0.5878081917762756,0.7500651478767395,0.0
A0_full,0,0806,-31.430736646009564,21.21306800842285,0.41820821166038513,0.456827849149704,0.7034515142440796,0.0
A0_full,0,0807,-31.030800789000768,25.884925842285156,0.46606600284576416,0.6395556330680847,0.7332825660705566,0.0
A0_full,0,0808,-30.738669104715747,29.058706283569336,0.45976459980010986,0.46193456649780273,0.6738875508308411,0.0
A0_full,0,0809,-31.60413442004257,25.20819091796875,0.4572596549987793,0.5840004086494446,0.7262148261070251,0.0
A0_full,0,0810,-32.41239673090294,22.224912643432617,0.427554726600647,0.4748181998729706,0.756027340888977,0.0
A0_full,0,0811,-31.23675938997769,21.128074645996094,0.432339608669281,0.5769560933113098,0.7831190824508667,0.0
A0_full,0,0812,-32.009086730342254,21.11748504638672,0.4223030209541321,0.5666519403457642,0.7073840498924255,0.0
A0_full,0,0813,-31.3047998554161,22.1507511138916,0.4325156509876251,0.5537607669830322,0.6622805595397949,0.0
A0_full,0,0814,-32.78818998239793,27.48358726501465,0.43162646889686584,0.4405519962310791,0.7145647406578064,0.0
A0_full,0,0815,-32.91111995917956,29.879974365234375,0.46559613943099976,0.5820675492286682,0.7530966997146606,0.0
A0_full,0,0816,-31.843188907016643,26.03126335144043,0.4540467858314514,0.5104591250419617,0.7657473087310791,0.0
A0_full,0,0817,-33.21005194128496,44.4288215637207,0.45968684554100037,0.5168291330337524,0.7527273893356323,0.0
A0_full,0,0818,-32.19101137219384,26.823665618896484,0.42720475792884827,0.4342969059944153,0.7181146144866943,0.0
A0_full,0,0819,-31.702260390278422,23.383384704589844,0.4243195652961731,0.4566328227519989,0.6911281943321228,0.0
A0_full,0,0820,-32.611130053447894,24.051109313964844,0.44327470660209656,0.538579523563385,0.701632022857666,0.0
A0_full,0,0821,-30.37626578730539,21.54467010498047,0.33772963285446167,0.5664729475975037,0.8167336583137512,0.0
A0_full,0,0822,-31.83842803969232,31.271894454956055,0.45859962701797485,0.5506561398506165,0.7681045532226562,0.0
A0_full,0,0823,-31.255543310017845,23.793453216552734,0.44636672735214233,0.5427067875862122,0.6810306310653687,0.0
A0_full,0,0824,-33.56597579819832,32.51837921142578,0.42868128418922424,0.5222081542015076,0.7698698043823242,0.0
A0_full,0,0825,-34.003346157272475,37.36659622192383,0.44253280758857727,0.49948427081108093,0.7444694638252258,0.0
A0_full,0,0826,-32.74456149505885,26.01606559753418,0.45798927545547485,0.4335388243198395,0.6876261234283447,0.0
A0_full,0,0827,-30.933009646399043,22.10219955444336,0.4186914265155792,0.5223963260650635,0.7866917848587036,0.0
A0_full,0,0828,-33.41701205621977,51.662078857421875,0.44814634323120117,0.4539794623851776,0.7885603904724121,0.0
A0_full,0,0829,-32.64472657329499,24.056413650512695,0.43758946657180786,0.42742297053337097,0.7205643057823181,0.0
A0_full,0,0830,-30.81677896597165,20.24170684814453,0.4387107789516449,0.45700526237487793,0.6718913912773132,0.0
A0_full,0,0831,-31.921264622909224,30.402503967285156,0.4673963785171509,0.540155827999115,0.7254862785339355,0.0
A0_full,0,0832,-33.0683158659143,46.32600402832031,0.4595770537853241,0.44780921936035156,0.6545959711074829,0.0
A0_full,0,0833,-30.65958003828867,23.188247680664062,0.4416036307811737,0.53932785987854,0.733968198299408,0.0
A0_full,0,0834,-30.709938636540727,22.017349243164062,0.44244465231895447,0.5065714716911316,0.7078590393066406,0.0
A0_full,0,0835,-32.188477817865035,23.901395797729492,0.4461463987827301,0.47165748476982117,0.7683102488517761,0.0
A0_full,0,0836,-32.53433146736293,29.40450096130371,0.45730552077293396,0.5129212737083435,0.741596519947052,0.0
A0_full,0,0837,-32.195658012356425,23.645355224609375,0.44641247391700745,0.5464511513710022,0.7562853097915649,0.0
A0_full,0,0838,-30.838982646860973,25.929569244384766,0.45805618166923523,0.4643571972846985,0.7262906432151794,0.0
A0_full,0,0839,-31.936613939786824,23.575603485107422,0.4525226950645447,0.4895021915435791,0.7845677733421326,0.0
A0_full,0,0840,-32.258368550825715,20.85218620300293,0.39123982191085815,0.5739182829856873,0.8370048999786377,0.0
A0_full,0,0841,-32.67689791828779,26.923381805419922,0.4657559394836426,0.4616084694862366,0.7080854177474976,0.0
A0_full,0,0842,-30.531333285045882,22.177536010742188,0.4580860137939453,0.580639123916626,0.7294343709945679,0.0
A0_full,0,0843,-32.8184995164323,23.689311981201172,0.4358193874359131,0.43709442019462585,0.8166444897651672,0.0
